Benchmark finished!
|     |   batch |   q_seq_length |   kv_seq_length |   num_heads_q |   num_heads_kv |   head_dim | causal   | local   | use_sinks   |   page_size | provider   |     tflops |   bandwidth |         ms |
| 386 |       1 |            128 |            4096 |            16 |              4 |         64 | False    | False   | True        |           0 | flash_attn | 11.8945    |    26.1354  |   0.180544 |
| 387 |       1 |            128 |            4096 |            16 |              4 |         64 | False    | False   | True        |         128 | flash_attn | 10.9995    |    24.1689  |   0.195234 |
| 388 |       1 |            128 |            1024 |            16 |              8 |         64 | False    | False   | True        |           0 | flash_attn | 10.2936    |    50.2615  |   0.052156 |
| 389 |       1 |            128 |            1024 |            16 |              8 |         64 | False    | False   | True        |         128 | flash_attn |  9.79548   |    47.8295  |   0.054808 |
| 390 |       1 |            128 |            4096 |            16 |              8 |         64 | False    | False   | True        |           0 | flash_attn | 11.9704    |    49.6817  |   0.1794   |
| 391 |       1 |            128 |            4096 |            16 |              8 |         64 | False    | False   | True        |         128 | flash_attn | 11.1435    |    46.2498  |   0.192712 |
| 392 |       1 |            128 |            1024 |            16 |              4 |        128 | False    | False   | True        |           0 | flash_attn | 25.305     |    74.1357  |   0.042432 |
| 393 |       1 |            128 |            1024 |            16 |              4 |        128 | False    | False   | True        |         128 | flash_attn | 22.9943    |    67.3661  |   0.046696 |
| 394 |       1 |            128 |            4096 |            16 |              4 |        128 | False    | False   | True        |           0 | flash_attn | 30.4107    |    66.8204  |   0.141232 |
| 395 |       1 |            128 |            4096 |            16 |              4 |        128 | False    | False   | True        |         128 | flash_attn | 27.4313    |    60.2738  |   0.156572 |
| 396 |       1 |            128 |            1024 |            16 |              8 |        128 | False    | False   | True        |           0 | flash_attn | 23.8715    |   116.56    |   0.04498  |
| 397 |       1 |            128 |            1024 |            16 |              8 |        128 | False    | False   | True        |         128 | flash_attn | 21.8738    |   106.806   |   0.049088 |
| 398 |       1 |            128 |            4096 |            16 |              8 |        128 | False    | False   | True        |           0 | flash_attn | 28.7189    |   119.195   |   0.149552 |
| 399 |       1 |            128 |            4096 |            16 |              8 |        128 | False    | False   | True        |         128 | flash_attn | 25.7467    |   106.859   |   0.166816 |
| 400 |       1 |            128 |            1024 |            16 |              4 |        256 | False    | False   | True        |           0 | flash_attn | 20.1354    |    58.9905  |   0.106652 |
| 401 |       1 |            128 |            1024 |            16 |              4 |        256 | False    | False   | True        |         128 | flash_attn | 20.0377    |    58.7043  |   0.107172 |
| 402 |       1 |            128 |            4096 |            16 |              4 |        256 | False    | False   | True        |           0 | flash_attn | 22.7036    |    49.8857  |   0.378352 |
| 403 |       1 |            128 |            4096 |            16 |              4 |        256 | False    | False   | True        |         128 | flash_attn | 22.5548    |    49.5588  |   0.380848 |
| 404 |       1 |            128 |            1024 |            16 |              8 |        256 | False    | False   | True        |           0 | flash_attn | 19.8929    |    97.1335  |   0.107952 |
| 405 |       1 |            128 |            1024 |            16 |              8 |        256 | False    | False   | True        |         128 | flash_attn | 19.9747    |    97.5329  |   0.10751  |
| 406 |       1 |            128 |            4096 |            16 |              8 |        256 | False    | False   | True        |           0 | flash_attn | 22.7176    |    94.2869  |   0.378118 |
| 407 |       1 |            128 |            4096 |            16 |              8 |        256 | False    | False   | True        |         128 | flash_attn | 22.6227    |    93.8931  |   0.379704 |
| 408 |       1 |            128 |            1024 |            16 |              4 |        512 | False    | False   | True        |           0 | flash_attn |  1.85957   |     5.44795 |   2.30966  |
| 409 |       1 |            128 |            1024 |            16 |              4 |        512 | False    | False   | True        |         128 | flash_attn |  1.84999   |     5.41989 |   2.32162  |
| 410 |       1 |            128 |            4096 |            16 |              4 |        512 | False    | False   | True        |           0 | flash_attn |  1.92295   |     4.22523 |   8.93412  |
| 411 |       1 |            128 |            4096 |            16 |              4 |        512 | False    | False   | True        |         128 | flash_attn |  1.91502   |     4.20781 |   8.97112  |
| 412 |       1 |            128 |            1024 |            16 |              8 |        512 | False    | False   | True        |           0 | flash_attn |  1.84534   |     9.01044 |   2.32747  |
| 413 |       1 |            128 |            1024 |            16 |              8 |        512 | False    | False   | True        |         128 | flash_attn |  1.83403   |     8.95522 |   2.34182  |
| 414 |       1 |            128 |            4096 |            16 |              8 |        512 | False    | False   | True        |           0 | flash_attn |  1.89196   |     7.85238 |   9.08045  |
| 415 |       1 |            128 |            4096 |            16 |              8 |        512 | False    | False   | True        |         128 | flash_attn |  1.90228   |     7.89522 |   9.03118  |
| 416 |       8 |            128 |            1024 |            16 |              4 |         64 | False    | False   | True        |           0 | flash_attn | 33.4192    |    97.9078  |   0.128518 |
| 417 |       8 |            128 |            1024 |            16 |              4 |         64 | False    | False   | True        |         128 | flash_attn | 32.5692    |    95.4176  |   0.131872 |
| 418 |       8 |            128 |            4096 |            16 |              4 |         64 | False    | False   | True        |           0 | flash_attn | 39.9302    |    87.7372  |   0.430248 |
| 419 |       8 |            128 |            4096 |            16 |              4 |         64 | False    | False   | True        |         128 | flash_attn | 38.0362    |    83.5756  |   0.451672 |
| 420 |       8 |            128 |            1024 |            16 |              8 |         64 | False    | False   | True        |           0 | flash_attn | 31.9025    |   155.774   |   0.134628 |
| 421 |       8 |            128 |            1024 |            16 |              8 |         64 | False    | False   | True        |         128 | flash_attn | 31.4171    |   153.404   |   0.136708 |
| 422 |       8 |            128 |            4096 |            16 |              8 |         64 | False    | False   | True        |           0 | flash_attn | 39.2331    |   162.833   |   0.437892 |
| 423 |       8 |            128 |            4096 |            16 |              8 |         64 | False    | False   | True        |         128 | flash_attn | 37.5413    |   155.811   |   0.457626 |
| 424 |       8 |            128 |            1024 |            16 |              4 |        128 | False    | False   | True        |           0 | flash_attn | 40.4781    |   118.588   |   0.212212 |
| 425 |       8 |            128 |            1024 |            16 |              4 |        128 | False    | False   | True        |         128 | flash_attn | 38.3007    |   112.209   |   0.224276 |
| 426 |       8 |            128 |            4096 |            16 |              4 |        128 | False    | False   | True        |           0 | flash_attn | 47.3564    |   104.055   |   0.725556 |
| 427 |       8 |            128 |            4096 |            16 |              4 |        128 | False    | False   | True        |         128 | flash_attn | 43.765     |    96.1634  |   0.785096 |
| 428 |       8 |            128 |            1024 |            16 |              8 |        128 | False    | False   | True        |           0 | flash_attn | 38.1283    |   186.174   |   0.22529  |
| 429 |       8 |            128 |            1024 |            16 |              8 |        128 | False    | False   | True        |         128 | flash_attn | 36.2182    |   176.847   |   0.237172 |
| 430 |       8 |            128 |            4096 |            16 |              8 |        128 | False    | False   | True        |           0 | flash_attn | 44.4585    |   184.52    |   0.77285  |
| 431 |       8 |            128 |            4096 |            16 |              8 |        128 | False    | False   | True        |         128 | flash_attn | 41.3313    |   171.541   |   0.831324 |
| 432 |       8 |            128 |            1024 |            16 |              4 |        256 | False    | False   | True        |           0 | flash_attn | 24.7663    |    72.5574  |   0.69368  |
| 433 |       8 |            128 |            1024 |            16 |              4 |        256 | False    | False   | True        |         128 | flash_attn | 24.66      |    72.246   |   0.69667  |
| 434 |       8 |            128 |            4096 |            16 |              4 |        256 | False    | False   | True        |           0 | flash_attn | 26.5965    |    58.4396  |   2.58378  |
| 435 |       8 |            128 |            4096 |            16 |              4 |        256 | False    | False   | True        |         128 | flash_attn | 26.5096    |    58.2486  |   2.59225  |
| 436 |       8 |            128 |            1024 |            16 |              8 |        256 | False    | False   | True        |           0 | flash_attn | 25.1605    |   122.854   |   0.682812 |
| 437 |       8 |            128 |            1024 |            16 |              8 |        256 | False    | False   | True        |         128 | flash_attn | 25.1547    |   122.826   |   0.682968 |
| 438 |       8 |            128 |            4096 |            16 |              8 |        256 | False    | False   | True        |           0 | flash_attn | 26.8702    |   111.522   |   2.55746  |
| 439 |       8 |            128 |            4096 |            16 |              8 |        256 | False    | False   | True        |         128 | flash_attn | 26.8205    |   111.316   |   2.5622   |
| 440 |       8 |            128 |            1024 |            16 |              4 |        512 | False    | False   | True        |           0 | flash_attn |  1.96863   |     5.76747 |  17.4536   |
| 441 |       8 |            128 |            1024 |            16 |              4 |        512 | False    | False   | True        |         128 | flash_attn |  1.94296   |     5.69225 |  17.6843   |
| 442 |       8 |            128 |            4096 |            16 |              4 |        512 | False    | False   | True        |           0 | flash_attn |  1.95304   |     4.29135 |  70.3718   |
| 443 |       8 |            128 |            4096 |            16 |              4 |        512 | False    | False   | True        |         128 | flash_attn |  1.95092   |     4.28668 |  70.4484   |
| 444 |       8 |            128 |            1024 |            16 |              8 |        512 | False    | False   | True        |           0 | flash_attn |  1.9535    |     9.53856 |  17.5888   |
| 445 |       8 |            128 |            1024 |            16 |              8 |        512 | False    | False   | True        |         128 | flash_attn |  1.93849   |     9.46527 |  17.725    |
| 446 |       8 |            128 |            4096 |            16 |              8 |        512 | False    | False   | True        |           0 | flash_attn |  1.97202   |     8.18465 |  69.6945   |
| 447 |       8 |            128 |            4096 |            16 |              8 |        512 | False    | False   | True        |         128 | flash_attn |  1.93674   |     8.03822 |  70.9641   |
| 448 |      16 |            128 |            1024 |            16 |              4 |         64 | False    | False   | True        |           0 | flash_attn | 35.9033    |   105.185   |   0.239252 |
| 449 |      16 |            128 |            1024 |            16 |              4 |         64 | False    | False   | True        |         128 | flash_attn | 34.1198    |    99.9604  |   0.251758 |
| 450 |      16 |            128 |            4096 |            16 |              4 |         64 | False    | False   | True        |           0 | flash_attn | 41.581     |    91.3646  |   0.826332 |
| 451 |      16 |            128 |            4096 |            16 |              4 |         64 | False    | False   | True        |         128 | flash_attn | 39.3429    |    86.4468  |   0.87334  |
| 452 |      16 |            128 |            1024 |            16 |              8 |         64 | False    | False   | True        |           0 | flash_attn | 35.4031    |   172.867   |   0.242632 |
| 453 |      16 |            128 |            1024 |            16 |              8 |         64 | False    | False   | True        |         128 | flash_attn | 33.8229    |   165.151   |   0.253968 |
| 454 |      16 |            128 |            4096 |            16 |              8 |         64 | False    | False   | True        |           0 | flash_attn | 40.7703    |   169.213   |   0.842764 |
| 455 |      16 |            128 |            4096 |            16 |              8 |         64 | False    | False   | True        |         128 | flash_attn | 38.657     |   160.442   |   0.888836 |
| 456 |      16 |            128 |            1024 |            16 |              4 |        128 | False    | False   | True        |           0 | flash_attn | 47.6467    |   139.59    |   0.360568 |
| 457 |      16 |            128 |            1024 |            16 |              4 |        128 | False    | False   | True        |         128 | flash_attn | 44.9805    |   131.779   |   0.38194  |
| 458 |      16 |            128 |            4096 |            16 |              4 |        128 | False    | False   | True        |           0 | flash_attn | 53.7054    |   118.005   |   1.27956  |
| 459 |      16 |            128 |            4096 |            16 |              4 |        128 | False    | False   | True        |         128 | flash_attn | 49.7245    |   109.258   |   1.382    |
| 460 |      16 |            128 |            1024 |            16 |              8 |        128 | False    | False   | True        |           0 | flash_attn | 45.3822    |   221.593   |   0.37856  |
| 461 |      16 |            128 |            1024 |            16 |              8 |        128 | False    | False   | True        |         128 | flash_attn | 42.9012    |   209.478   |   0.400452 |
| 462 |      16 |            128 |            4096 |            16 |              8 |        128 | False    | False   | True        |           0 | flash_attn | 50.712     |   210.474   |   1.35509  |
| 463 |      16 |            128 |            4096 |            16 |              8 |        128 | False    | False   | True        |         128 | flash_attn | 47.184     |   195.832   |   1.45642  |
| 464 |      16 |            128 |            1024 |            16 |              4 |        256 | False    | False   | True        |           0 | flash_attn | 27.0207    |    79.1622  |   1.27161  |
| 465 |      16 |            128 |            1024 |            16 |              4 |        256 | False    | False   | True        |         128 | flash_attn | 26.9282    |    78.8912  |   1.27598  |
| 466 |      16 |            128 |            4096 |            16 |              4 |        256 | False    | False   | True        |           0 | flash_attn | 28.2926    |    62.1665  |   4.85776  |
| 467 |      16 |            128 |            4096 |            16 |              4 |        256 | False    | False   | True        |         128 | flash_attn | 28.1807    |    61.9206  |   4.87705  |
| 468 |      16 |            128 |            1024 |            16 |              8 |        256 | False    | False   | True        |           0 | flash_attn | 27.3212    |   133.404   |   1.25762  |
| 469 |      16 |            128 |            1024 |            16 |              8 |        256 | False    | False   | True        |         128 | flash_attn | 27.3467    |   133.529   |   1.25645  |
| 470 |      16 |            128 |            4096 |            16 |              8 |        256 | False    | False   | True        |           0 | flash_attn | 28.2975    |   117.446   |   4.85693  |
| 471 |      16 |            128 |            4096 |            16 |              8 |        256 | False    | False   | True        |         128 | flash_attn | 27.9863    |   116.154   |   4.91093  |
| 472 |      16 |            128 |            1024 |            16 |              4 |        512 | False    | False   | True        |           0 | flash_attn |  1.9969    |     5.85028 |  34.4131   |
| 473 |      16 |            128 |            1024 |            16 |              4 |        512 | False    | False   | True        |         128 | flash_attn |  1.98322   |     5.81022 |  34.6504   |
| 474 |      16 |            128 |            4096 |            16 |              4 |        512 | False    | False   | True        |           0 | flash_attn |  1.99316   |     4.3795  | 137.911    |
| 475 |      16 |            128 |            4096 |            16 |              4 |        512 | False    | False   | True        |         128 | flash_attn |  1.96205   |     4.31115 | 140.097    |
| 476 |      16 |            128 |            1024 |            16 |              8 |        512 | False    | False   | True        |           0 | flash_attn |  1.99311   |     9.732   |  34.4785   |
| 477 |      16 |            128 |            1024 |            16 |              8 |        512 | False    | False   | True        |         128 | flash_attn |  1.97686   |     9.65262 |  34.762    |
| 478 |      16 |            128 |            4096 |            16 |              8 |        512 | False    | False   | True        |           0 | flash_attn |  1.99362   |     8.27429 | 137.879    |
| 479 |      16 |            128 |            4096 |            16 |              8 |        512 | False    | False   | True        |         128 | flash_attn |  1.97523   |     8.19797 | 139.163    |
| 480 |       1 |              1 |            1024 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn |  0.0841959 |    21.1312  |   0.049816 |
| 481 |       1 |              1 |            1024 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn |  0.21452   |    53.8396  |   0.019552 |
| 482 |       1 |              1 |            4096 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn |  0.0939269 |    23.5046  |   0.17862  |
| 483 |       1 |              1 |            4096 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn |  0.365389  |    91.4365  |   0.045916 |
| 484 |       1 |              1 |            1024 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn |  0.0841959 |    42.1802  |   0.049816 |
| 485 |       1 |              1 |            1024 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn |  0.184155  |    92.2571  |   0.022776 |
| 486 |       1 |              1 |            4096 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn |  0.0938449 |    46.9454  |   0.178776 |
| 487 |       1 |              1 |            4096 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn |  0.300969  |   150.558   |   0.055744 |
| 488 |       1 |              1 |            1024 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn |  0.211151  |    52.994   |   0.039728 |
| 489 |       1 |              1 |            1024 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn |  0.341056  |    85.597   |   0.024596 |
| 490 |       1 |              1 |            4096 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn |  0.236973  |    59.3011  |   0.141596 |
| 491 |       1 |              1 |            4096 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn |  0.517464  |   129.492   |   0.064844 |
| 492 |       1 |              1 |            1024 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn |  0.203173  |   101.785   |   0.041288 |
| 493 |       1 |              1 |            1024 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn |  0.263164  |   131.839   |   0.031876 |
| 494 |       1 |              1 |            4096 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn |  0.229066  |   114.589   |   0.146484 |
| 495 |       1 |              1 |            4096 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn |  0.360893  |   180.535   |   0.092976 |
| 496 |       1 |              1 |            1024 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn |  0.167954  |    42.1524  |   0.099892 |
| 497 |       1 |              1 |            1024 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn |  0.471006  |   118.211   |   0.03562  |
| 498 |       1 |              1 |            4096 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn |  0.17876   |    44.7335  |   0.375414 |
| 499 |       1 |              1 |            4096 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn |  0.629232  |   157.462   |   0.106652 |
| 500 |       1 |              1 |            1024 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn |  0.165117  |    82.7198  |   0.101608 |
| 501 |       1 |              1 |            1024 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn |  0.315077  |   157.846   |   0.053248 |
| 502 |       1 |              1 |            4096 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn |  0.178624  |    89.3554  |   0.3757   |
| 503 |       1 |              1 |            4096 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn |  0.461572  |   230.899   |   0.145392 |
| 504 |       1 |              1 |            1024 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  0.0148992 |     3.73935 |   2.25209  |
| 505 |       1 |              1 |            1024 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  0.512735  |   128.685   |   0.065442 |
| 506 |       1 |              1 |            4096 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  0.0151608 |     3.79391 |   8.85292  |
| 507 |       1 |              1 |            4096 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  0.657608  |   164.562   |   0.2041   |
| 508 |       1 |              1 |            1024 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  0.0146844 |     7.35655 |   2.28504  |
| 509 |       1 |              1 |            1024 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  0.345901  |   173.288   |   0.097006 |
| 510 |       1 |              1 |            4096 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  0.015159  |     7.58321 |   8.85399  |
| 511 |       1 |              1 |            4096 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  0.551991  |   276.13    |   0.243152 |
| 512 |       1 |            128 |            1024 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn | 10.3868    |    30.43    |   0.051688 |
| 513 |       1 |            128 |            1024 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn | 14.1431    |    41.4348  |   0.03796  |
| 514 |       1 |            128 |            4096 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn | 11.8332    |    26.0006  |   0.18148  |
| 515 |       1 |            128 |            4096 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn | 16.7877    |    36.8871  |   0.12792  |
| 516 |       1 |            128 |            1024 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn | 10.3555    |    50.564   |   0.051844 |
| 517 |       1 |            128 |            1024 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn | 14.1334    |    69.0107  |   0.037986 |
| 518 |       1 |            128 |            4096 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn | 11.8945    |    49.3669  |   0.180544 |
| 519 |       1 |            128 |            4096 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn | 16.7945    |    69.7039  |   0.127868 |
| 520 |       1 |            128 |            1024 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn | 25.1816    |    73.7741  |   0.04264  |
| 521 |       1 |            128 |            1024 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn | 11.0069    |    32.2467  |   0.097552 |
| 522 |       1 |            128 |            4096 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn | 29.8502    |    65.5888  |   0.143884 |
| 523 |       1 |            128 |            4096 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn | 11.8383    |    26.0118  |   0.362804 |
| 524 |       1 |            128 |            1024 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn | 24.0663    |   117.511   |   0.044616 |
| 525 |       1 |            128 |            1024 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn | 10.9776    |    53.6016  |   0.097812 |
| 526 |       1 |            128 |            4096 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn | 28.7489    |   119.319   |   0.149396 |
| 527 |       1 |            128 |            4096 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn | 11.857     |    49.211   |   0.362232 |
| 528 |       1 |            128 |            1024 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn | 20.3889    |    59.7332  |   0.105326 |
| 529 |       1 |            128 |            1024 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn | 15.5284    |    45.4933  |   0.138294 |
| 530 |       1 |            128 |            4096 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn | 22.9975    |    50.5316  |   0.373516 |
| 531 |       1 |            128 |            4096 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn | 16.8065    |    36.9283  |   0.511108 |
| 532 |       1 |            128 |            1024 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn | 20.3437    |    99.3346  |   0.10556  |
| 533 |       1 |            128 |            1024 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn | 15.7085    |    76.7019  |   0.136708 |
| 534 |       1 |            128 |            4096 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn | 23.1587    |    96.1177  |   0.370916 |
| 535 |       1 |            128 |            4096 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn | 16.9897    |    70.514   |   0.505596 |
| 536 |       1 |            128 |            1024 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  1.86018   |     5.44973 |   2.3089   |
| 537 |       1 |            128 |            1024 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  5.63869   |    16.5196  |   0.761696 |
| 538 |       1 |            128 |            4096 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  1.90918   |     4.19498 |   8.99855  |
| 539 |       1 |            128 |            4096 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  5.81265   |    12.7719  |   2.9556   |
| 540 |       1 |            128 |            1024 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  1.84654   |     9.01629 |   2.32596  |
| 541 |       1 |            128 |            1024 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  5.36997   |    26.2206  |   0.799812 |
| 542 |       1 |            128 |            4096 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  1.90157   |     7.89227 |   9.03456  |
| 543 |       1 |            128 |            4096 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  5.55834   |    23.0693  |   3.09083  |
| 544 |       8 |              1 |            1024 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn |  0.302947  |    76.0326  |   0.11076  |
| 545 |       8 |              1 |            1024 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn |  0.677101  |   169.937   |   0.049556 |
| 546 |       8 |              1 |            4096 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn |  0.326165  |    81.621   |   0.411502 |
| 547 |       8 |              1 |            4096 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn |  0.968885  |   242.458   |   0.138528 |
| 548 |       8 |              1 |            1024 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn |  0.286154  |   143.357   |   0.11726  |
| 549 |       8 |              1 |            1024 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn |  0.363332  |   182.021   |   0.092352 |
| 550 |       8 |              1 |            4096 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn |  0.315848  |   158.001   |   0.424944 |
| 551 |       8 |              1 |            4096 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn |  0.618082  |   309.192   |   0.217152 |
| 552 |       8 |              1 |            1024 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn |  0.352611  |    88.497   |   0.19032  |
| 553 |       8 |              1 |            1024 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn |  0.730365  |   183.305   |   0.091884 |
| 554 |       8 |              1 |            4096 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn |  0.36583   |    91.5467  |   0.733772 |
| 555 |       8 |              1 |            4096 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn |  1.23262   |   308.456   |   0.217776 |
| 556 |       8 |              1 |            1024 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn |  0.315115  |   157.865   |   0.212966 |
| 557 |       8 |              1 |            1024 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn |  0.47816   |   239.547   |   0.140348 |
| 558 |       8 |              1 |            4096 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn |  0.341394  |   170.78    |   0.786292 |
| 559 |       8 |              1 |            4096 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn |  0.73275   |   366.554   |   0.36634  |
| 560 |       8 |              1 |            1024 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn |  0.202321  |    50.7778  |   0.66339  |
| 561 |       8 |              1 |            1024 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn |  0.956675  |   240.103   |   0.140296 |
| 562 |       8 |              1 |            4096 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn |  0.208137  |    52.0851  |   2.57941  |
| 563 |       8 |              1 |            4096 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn |  1.46114   |   365.643   |   0.367432 |
| 564 |       8 |              1 |            1024 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn |  0.202933  |   101.665   |   0.661388 |
| 565 |       8 |              1 |            1024 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn |  0.612363  |   306.78    |   0.21918  |
| 566 |       8 |              1 |            4096 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn |  0.20951   |   104.806   |   2.56251  |
| 567 |       8 |              1 |            4096 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn |  0.801711  |   401.051   |   0.669656 |
| 568 |       8 |              1 |            1024 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  0.0155648 |     3.9064  |  17.2463   |
| 569 |       8 |              1 |            1024 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  1.20121   |   301.477   |   0.22347  |
| 570 |       8 |              1 |            4096 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  0.0154391 |     3.86353 |  69.5471   |
| 571 |       8 |              1 |            4096 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  1.56526   |   391.697   |   0.685984 |
| 572 |       8 |              1 |            1024 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  0.0154499 |     7.74005 |  17.3746   |
| 573 |       8 |              1 |            1024 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  0.694313  |   347.835   |   0.38662  |
| 574 |       8 |              1 |            4096 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  0.015457  |     7.73227 |  69.4664   |
| 575 |       8 |              1 |            4096 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  0.813877  |   407.137   |   1.31929  |
| 576 |       8 |            128 |            1024 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn | 33.2912    |    97.5329  |   0.129012 |
| 577 |       8 |            128 |            1024 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn | 37.4838    |   109.816   |   0.114582 |
| 578 |       8 |            128 |            4096 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn | 38.8731    |    85.4144  |   0.441948 |
| 579 |       8 |            128 |            4096 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn | 45.4508    |    99.8676  |   0.377988 |
| 580 |       8 |            128 |            1024 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn | 31.9271    |   155.894   |   0.134524 |
| 581 |       8 |            128 |            1024 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn | 34.5443    |   168.674   |   0.124332 |
| 582 |       8 |            128 |            4096 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn | 38.551     |   160.002   |   0.44564  |
